timestamp,value,usdt,sol,price
1704672000000,981.246833,752.978416,2.58047047,88.460000
1704675600000,985.814266,752.978416,2.58047047,90.230000
1704679200000,979.954645,737.963416,2.74865095,88.040000
1704682800000,977.767609,732.958416,2.80583603,87.250000
1704686400000,982.958406,732.958416,2.80583603,89.100000
1704690000000,983.463456,732.958416,2.80583603,89.280000
1704693600000,983.148534,727.953416,2.86189434,89.170000
1704697200000,984.608100,727.953416,2.86189434,89.680000
1704700800000,985.667001,727.953416,2.86189434,90.050000
1704704400000,983.434723,727.953416,2.86189434,89.270000
1704708000000,987.670327,727.953416,2.86189434,90.750000
1704711600000,991.905931,727.953416,2.86189434,92.230000
1704715200000,997.257673,727.953416,2.86189434,94.100000
1704718800000,996.570818,727.953416,2.86189434,93.860000
1704722400000,997.543862,727.953416,2.86189434,94.200000
1704726000000,998.888953,727.953416,2.86189434,94.670000
1704729600000,999.833378,727.953416,2.86189434,95.000000
1704733200000,1004.193130,1004.193130,0.00000000,96.620000
1704736800000,1004.193130,1004.193130,0.00000000,98.260000
1704740400000,1004.193130,1004.193130,0.00000000,99.260000
1704744000000,1004.016116,989.178130,0.15319002,96.860000
1704747600000,1003.990073,989.178130,0.15319002,96.690000
1704751200000,1004.190752,989.178130,0.15319002,98.000000
1704754800000,1004.165284,984.173130,0.20425168,97.880000
1704758400000,1004.085626,984.173130,0.20425168,97.490000
1704762000000,1003.995755,984.173130,0.20425168,97.050000
1704765600000,1004.304176,984.173130,0.20425168,98.560000
1704769200000,1004.555405,984.173130,0.20425168,99.790000
1704772800000,1005.265513,1005.265513,0.00000000,103.370000
1704776400000,1005.223794,1000.260513,0.04858341,102.160000
1704780000000,1005.181905,995.255513,0.09765266,101.650000
1704783600000,1005.203389,995.255513,0.09765266,101.870000
1704787200000,1005.095431,990.250513,0.14721260,100.840000
1704790800000,1005.002687,990.250513,0.14721260,100.210000
1704794400000,1005.045379,990.250513,0.14721260,100.500000
1704798000000,1005.248532,990.250513,0.14721260,101.880000
1704801600000,1004.518932,975.235513,0.29738417,98.470000
1704805200000,1005.205889,975.235513,0.29738417,100.780000
1704808800000,1004.745173,970.230513,0.34743971,99.340000
1704812400000,1004.904995,970.230513,0.34743971,99.800000
1704816000000,1005.283705,970.230513,0.34743971,100.890000
1704819600000,1004.881807,965.225513,0.39699965,99.890000
1704823200000,1004.949297,965.225513,0.39699965,100.060000
1704826800000,1004.643608,965.225513,0.39699965,99.290000
1704830400000,1003.460035,950.210513,0.54992794,96.830000
1704834000000,1003.146576,950.210513,0.54992794,96.260000
1704837600000,1004.944841,950.210513,0.54992794,99.530000
1704841200000,1004.851353,950.210513,0.54992794,99.360000
1704844800000,1004.122535,945.205513,0.60039766,98.130000
1704848400000,1004.734940,945.205513,0.60039766,99.150000
1704852000000,1004.564788,940.200513,0.65086738,98.890000
1704855600000,1005.059447,940.200513,0.65086738,99.650000
1704859200000,1004.501644,935.195513,0.70133710,98.820000
1704862800000,1004.873353,935.195513,0.70133710,99.350000
1704866400000,1004.506616,930.190513,0.75180681,98.850000
1704870000000,1003.957797,930.190513,0.75180681,98.120000
1704873600000,1002.839232,920.180513,0.85426539,96.760000
1704877200000,1003.078426,920.180513,0.85426539,97.040000
1704880800000,1003.411589,920.180513,0.85426539,97.430000
1704884400000,1003.309078,920.180513,0.85426539,97.310000
1704888000000,999.641457,897.658013,1.09003254,93.560000
1704891600000,999.802462,895.155513,1.11671059,93.710000
1704895200000,998.504721,887.648013,1.19728597,92.590000
1704898800000,1001.126777,887.648013,1.19728597,94.780000
1704902400000,1000.803510,887.648013,1.19728597,94.510000
1704906000000,1003.569240,887.648013,1.19728597,96.820000
1704909600000,1004.802445,887.648013,1.19728597,97.850000
1704913200000,1002.912064,882.643013,1.24877013,96.310000
1704916800000,1003.199281,882.643013,1.24877013,96.540000
1704920400000,1009.490984,1009.490984,0.00000000,101.680000
